Категория;Товар;Название товара;product_name_ua;Цена;Старая цена;Вариант;Ид группы;Код цвета;Артикул;Изображения;Цвет;Сырье;Производитель;Колір;Сировина;Виробник
Женское/Верхняя одежда/утепленные куртки;Куртка утепленная женская MARIA желтая;Куртка утепленная женская MARIA;Куртка утеплена жiноча MARIA;3799.5;7599;40;43262;ff8642;43262-1;468223_1.jpg,468223_2.jpg,468223_3.jpg;желтый;лиса/BALON;Турция;жовтий;лиса/BALON;Туреччина
Женское/Верхняя одежда/утепленные куртки;Куртка утепленная женская ODRI темно-серая;Куртка утепленная женская ODRI;Куртка утеплена жiноча ODRI;6459.15;7599;48-50;43263;393842;43263-1;487027_1.jpg,487027_2.jpg,487027_3.jpg;темно-серый;шерсть/ондатра;Турция;темно-сiрий;вовна/ондатра;Туреччина
Женское/Верхняя одежда/утепленные куртки;Куртка утепленная женская ODRI темно-серая;Куртка утепленная женская ODRI;Куртка утеплена жiноча ODRI;6459.15;7599;48-52;43263;393842;43263-1;487027_1.jpg,487027_2.jpg,487027_3.jpg;темно-серый;шерсть/ондатра;Турция;темно-сiрий;вовна/ондатра;Туреччина
Женское/Верхняя одежда/утепленные куртки;Куртка утепленная женская ODRI бежевая;Куртка утепленная женская ODRI;Куртка утеплена жiноча ODRI;6459.15;7599;48-52;43265;847d7b;43265-1;532041_1.jpg,532041_2.jpg,532041_3.jpg;бежевый;ондатра/шерсть;Турция;бежевий;ондатра/вовна;Туреччина
Женское/Верхняя одежда/утепленные куртки;Куртка утепленная женская P-15001 черная;Куртка утепленная женская P-15001;Куртка утеплена жiноча P-15001;11559.15;13599;42;43195;000000;43195-1;384237_1.jpg,384237_2.jpg,384237_3.jpg;черный;кожа/соболь;Турция;чорний;шкiра/соболь;Туреччина
Женское/Верхняя одежда/утепленные куртки;Куртка утепленная женская P-15001 черная;Куртка утепленная женская P-15001;Куртка утеплена жiноча P-15001;11559.15;13599;44;43195;000000;43195-1;384237_1.jpg,384237_2.jpg,384237_3.jpg;черный;кожа/соболь;Турция;чорний;шкiра/соболь;Туреччина
Женское/Верхняя одежда/утепленные куртки;Куртка утепленная женская P-15001 черная;Куртка утепленная женская P-15001;Куртка утеплена жiноча P-15001;11559.15;13599;46;43195;000000;43195-1;384237_1.jpg,384237_2.jpg,384237_3.jpg;черный;кожа/соболь;Турция;чорний;шкiра/соболь;Туреччина
Женское/Верхняя одежда/утепленные куртки;Куртка утепленная женская PUF/70 темно-синая;Куртка утепленная женская PUF/70;Куртка утеплена жiноча PUF/70;8999;;L;43473;393842;43473-1;526878_1.jpg,526878_2.jpg,526878_3.jpg;темно-синий;кожа/чернобурка;Турция;темно-синiй;шкiра/чорнобурка;Туреччина
Женское/Верхняя одежда/утепленные куртки;Куртка утепленная женская PUF/70 темно-синая;Куртка утепленная женская PUF/70;Куртка утеплена жiноча PUF/70;8999;;M;43473;393842;43473-1;526878_1.jpg,526878_2.jpg,526878_3.jpg;темно-синий;кожа/чернобурка;Турция;темно-синiй;шкiра/чорнобурка;Туреччина
Женское/Верхняя одежда/утепленные куртки;Куртка утепленная женская PUF/70 темно-синая;Куртка утепленная женская PUF/70;Куртка утеплена жiноча PUF/70;8999;;S;43473;393842;43473-1;526878_1.jpg,526878_2.jpg,526878_3.jpg;темно-синий;кожа/чернобурка;Турция;темно-синiй;шкiра/чорнобурка;Туреччина
